,f0_hz,loudness_db,f0_confidence
239,0.0,-120.0,0.0
240,0.0,-119.77064,0.0
241,0.0,-118.496475,0.0
242,0.0,-115.914825,0.0
243,0.0,-112.93147,0.0
244,0.0,-110.12572,0.0
245,0.0,-107.56347,0.0
246,0.0,-105.25779,0.0
247,0.0,-103.19903,0.0
248,0.0,-101.37996,0.0
249,0.0,-99.770096,0.0
250,0.0,-98.32332,0.0
251,32.33599,-96.91463,0.25801814
252,32.38659,-95.61665,0.24035671
253,32.460907,-94.35265,0.28385276
254,32.395782,-93.1398,0.03023985
255,32.452076,-91.9755,0.012983382
256,32.439865,-90.90082,0.008892685
257,32.506104,-89.90888,0.0122615695
258,32.576916,-88.96256,0.03146231
259,32.53491,-88.06359,0.034003586
260,32.53962,-87.2174,0.060549945
261,32.545563,-86.33733,0.057224303
262,32.569397,-85.55562,0.09025079
263,32.425316,-84.77211,0.10221225
264,32.38656,-84.00189,0.07154095
265,32.447666,-83.24969,0.029795438
266,32.247066,-82.51024,0.027024895
267,32.103027,-81.77414,0.043394715
268,35.820663,-81.14253,0.012551963
269,39.4606,-80.42012,0.034701526
270,45.290115,-79.73282,0.022063673
271,50.920578,-79.14403,0.027787566
272,57.073727,-78.52398,0.030858308
273,62.06138,-77.97223,0.043683767
274,70.641594,-77.5,0.13793856
275,80.04678,-77.08735,0.08761898
276,90.83389,-76.71633,0.044860333
277,101.364265,-76.405045,0.045341134
278,114.83127,-76.03997,0.024003625
279,127.73461,-75.70727,0.05098325
280,142.1689,-75.42952,0.116932094
281,141.95474,-75.18983,0.09178361
282,140.5576,-74.94048,0.13730845
283,141.97179,-74.69252,0.14427647
284,144.83073,-74.42847,0.1359382
285,145.91908,-74.21581,0.2853456
286,146.11241,-74.05431,0.43324786
287,147.03679,-73.86987,0.3032208
288,149.21162,-72.93469,0.23761559
289,151.84212,-68.95166,0.20402277
290,142.68663,-64.48125,0.1266923
291,134.447,-60.271774,0.11546582
292,129.19594,-56.18674,0.11052188
293,126.96864,-52.152866,0.09505609
294,126.01205,-48.6892,0.13702366
295,126.186775,-45.778034,0.08493361
296,133.98398,-43.154835,0.09755415
297,147.69984,-40.75989,0.086162835
298,155.81416,-38.654327,0.04752174
299,179.9682,-36.779064,0.13487464
300,186.08165,-35.10488,0.09403807
301,213.63937,-33.64932,0.07142535
302,228.25511,-32.440792,0.042866617
303,251.9873,-31.420706,0.05130565
304,280.11053,-30.573551,0.33285376
305,278.14877,-29.85251,0.3977036
306,270.68277,-29.272276,0.3833725
307,273.34277,-28.844149,0.48446688
308,273.4666,-28.534496,0.58229935
309,273.40204,-28.332693,0.64999795
310,273.28696,-28.299706,0.7188627
311,274.73663,-28.31021,0.7755096
312,276.3871,-28.42022,0.7700231
313,279.11703,-28.57105,0.7541715
314,281.35632,-28.820532,0.71432495
315,283.98532,-29.18288,0.7334949
316,286.1897,-29.497204,0.7475239
317,288.84653,-29.817327,0.76330376
318,291.75415,-30.022602,0.79639035
319,294.24753,-30.10812,0.85930353
320,296.2246,-30.11562,0.87587154
321,298.03864,-30.076084,0.94177735
322,299.59604,-30.057909,0.93939227
323,300.46368,-30.12895,0.9433516
324,301.00568,-30.19347,0.9579444
325,300.97748,-30.354753,0.9583748
326,300.81906,-30.528101,0.9508468
327,300.24103,-30.617216,0.9359257
328,299.03275,-30.784718,0.9495299
329,297.8805,-31.082644,0.9500172
330,296.84973,-31.355738,0.9253133
331,295.55237,-31.641378,0.9589504
332,294.2616,-31.998499,0.95434654
333,292.8695,-32.37335,0.9072212
334,291.37274,-32.78052,0.9223562
335,290.0093,-33.03107,0.89167225
336,288.30927,-33.24223,0.90166026
337,286.79123,-33.495,0.90669376
338,285.76712,-33.53263,0.9324691
339,284.81052,-33.365734,0.9593267
340,284.351,-33.130337,0.95906997
341,283.9749,-32.826622,0.9606445
342,284.31027,-32.54742,0.96675783
343,284.53915,-32.269882,0.9657351
344,285.04584,-32.00751,0.96296906
345,285.67642,-31.739906,0.94839996
346,286.07712,-31.454224,0.930333
347,286.7577,-31.286022,0.95099777
348,287.10126,-31.130333,0.955971
349,287.32526,-31.02993,0.9559288
350,287.37198,-31.009436,0.94870424
351,286.89856,-31.012333,0.93760765
352,286.32132,-31.107845,0.90854967
353,285.3097,-31.23289,0.92157376
354,283.96805,-31.515463,0.88801146
355,281.74606,-31.787237,0.83758104
356,279.22937,-32.120224,0.8159133
357,277.05768,-32.474915,0.85595846
358,275.64227,-32.628963,0.9066111
359,274.4298,-32.672333,0.92170143
360,273.07275,-32.645332,0.92650735
361,272.07828,-32.53558,0.9467288
362,271.29974,-32.35698,0.94341195
363,270.15665,-32.2214,0.9464828
364,269.76392,-31.968191,0.9548681
365,269.67474,-31.804535,0.95860875
366,269.68967,-31.656557,0.9599028
367,270.04263,-31.612246,0.9541639
368,270.33475,-31.691801,0.94425404
369,270.7373,-31.827343,0.94473207
370,271.32776,-32.04157,0.95752513
371,271.99045,-32.29349,0.9606562
372,272.66614,-32.663097,0.9499638
373,273.48404,-32.997795,0.9321564
374,274.29367,-33.297832,0.94736373
375,275.41284,-33.56815,0.9443641
376,276.65576,-33.76698,0.9356075
377,277.68036,-34.019875,0.9538331
378,278.35715,-34.14759,0.95506656
379,278.948,-34.279118,0.9449011
380,279.47113,-34.159554,0.93039834
381,279.8344,-33.96607,0.9231206
382,280.08142,-33.786804,0.92842245
383,280.16748,-33.4876,0.92811275
384,280.11078,-33.196182,0.9272531
385,280.1844,-32.912792,0.9310931
386,280.3888,-32.697144,0.936311
387,280.67136,-32.489525,0.9421309
388,281.19977,-32.408092,0.9439365
389,281.65576,-32.309235,0.9457214
390,282.1422,-32.198166,0.94031364
391,282.68677,-32.131657,0.92921615
392,283.2249,-32.036945,0.93827224
393,283.74695,-32.06049,0.9578166
394,284.14764,-32.13338,0.96579003
395,284.66583,-32.21086,0.96425617
396,285.46283,-32.28673,0.9446317
397,286.52893,-32.434883,0.9281426
398,287.79266,-32.509716,0.9313985
399,289.27557,-32.634068,0.8838381
400,290.97156,-32.697674,0.87450385
401,293.0302,-32.79231,0.8254987
402,295.7002,-32.872143,0.8323971
403,298.41403,-32.939953,0.8517766
404,300.9322,-33.070675,0.8705541
405,303.3411,-33.183815,0.8603532
406,305.80206,-33.334713,0.8475905
407,308.62354,-33.504276,0.8311089
408,311.82162,-33.68879,0.83937484
409,314.69107,-33.97811,0.8406278
410,317.6483,-34.27256,0.8149353
411,320.3813,-34.480217,0.83943486
412,322.7482,-34.613873,0.87037015
413,324.77432,-34.649937,0.8617351
414,326.59286,-34.66951,0.9239919
415,327.89316,-34.586304,0.9295194
416,328.75024,-34.553684,0.92517173
417,329.20938,-34.507824,0.9459667
418,329.6051,-34.428406,0.9605528
419,329.90762,-34.463184,0.9633566
420,330.05365,-34.538666,0.9650674
421,329.85703,-34.599667,0.9593549
422,329.46646,-34.660103,0.9485824
423,329.04706,-34.711582,0.9331917
424,328.4896,-34.765156,0.92769676
425,327.64496,-34.82904,0.942285
426,327.08176,-34.871387,0.9388137
427,326.33383,-34.914383,0.92378056
428,325.19296,-34.946575,0.88947237
429,324.0889,-34.948788,0.92221534
430,322.97522,-34.926193,0.92683613
431,321.88477,-34.86055,0.91488636
432,320.98682,-34.716595,0.8922023
433,319.87976,-34.624535,0.92137265
434,318.72952,-34.5745,0.9353391
435,318.30478,-34.47687,0.9221957
436,317.82056,-34.25516,0.9027554
437,317.86743,-34.09554,0.8987262
438,318.35556,-34.028812,0.9014682
439,319.31583,-34.05158,0.91213894
440,320.25464,-34.1623,0.90553474
441,321.83957,-34.30965,0.8886291
442,323.84338,-34.459614,0.9131352
443,325.74625,-34.63651,0.90469575
444,327.19955,-34.905365,0.9259068
445,328.7493,-35.205433,0.90659213
446,330.19702,-35.51207,0.9486195
447,331.69354,-35.81197,0.9426904
448,333.10703,-36.05009,0.93475264
449,335.0046,-36.1547,0.9439258
450,337.44156,-36.255623,0.9177979
451,339.24377,-36.38969,0.90818286
452,340.89697,-36.40884,0.8698883
453,342.83347,-36.31744,0.87177575
454,344.7,-36.23315,0.88467705
455,345.89307,-36.033646,0.91803455
456,347.17505,-35.86839,0.9206588
457,348.10983,-35.775684,0.9167052
458,348.756,-35.677246,0.94197714
459,348.85425,-35.652306,0.9458884
460,348.2524,-35.610016,0.9217866
461,347.25473,-35.695496,0.8988894
462,346.14645,-35.789043,0.8925088
463,344.5569,-35.968006,0.84639275
464,342.17822,-36.228455,0.833545
465,339.8612,-36.562344,0.8485029
466,338.04858,-36.93496,0.87430346
467,335.97003,-37.334846,0.87562925
468,334.25092,-37.75249,0.8650209
469,332.25842,-38.13691,0.85107553
470,329.58948,-38.377895,0.8113053
471,327.05585,-38.62546,0.85423625
472,325.44858,-38.837856,0.8464078
473,324.18945,-38.975933,0.88578796
474,322.52048,-39.011932,0.89935017
475,320.87292,-38.90461,0.90408444
476,319.7257,-38.68772,0.93160987
477,319.0236,-38.60205,0.9421555
478,318.60086,-38.553474,0.939419
479,318.17786,-38.514095,0.92675394
480,318.30005,-38.481865,0.9392241
481,318.70236,-38.513847,0.9366387
482,319.22702,-38.549377,0.93926775
483,320.03546,-38.640396,0.9293134
484,320.84543,-38.67069,0.9024887
485,322.1952,-38.683067,0.89940584
486,323.3024,-38.72442,0.8912581
487,324.8573,-38.796566,0.87487674
488,326.59314,-38.887493,0.92043006
489,328.26453,-38.97074,0.9150758
490,329.58713,-39.016884,0.9254582
491,331.04828,-39.07807,0.9349385
492,332.87115,-39.10636,0.8819029
493,334.37982,-39.106503,0.9103154
494,336.53342,-38.98953,0.8819449
495,338.50644,-38.90937,0.8947853
496,341.10034,-38.80625,0.85719824
497,343.79886,-38.745354,0.8689319
498,344.419,-38.6705,0.8892774
499,345.6618,-38.58772,0.927617
500,346.78833,-38.55632,0.9339888
501,346.63364,-38.59054,0.9295145
502,346.39877,-38.655346,0.9294232
503,345.84735,-38.788853,0.9186031
504,344.88474,-38.941227,0.8964143
505,342.91263,-39.12504,0.8563417
506,341.26266,-39.357307,0.8485898
507,339.14053,-39.623817,0.82291746
508,336.85126,-39.937542,0.76411116
509,333.601,-40.297707,0.7100439
510,330.41144,-40.67802,0.7041846
511,327.0719,-40.968273,0.7620189
512,324.5079,-41.19725,0.7864515
513,322.3098,-41.375618,0.7990209
514,320.0889,-41.459663,0.8751359
515,318.04926,-41.568707,0.8783104
516,316.25568,-41.564835,0.9206993
517,314.8938,-41.54126,0.9307559
518,313.94302,-41.353214,0.922172
519,312.87463,-41.26497,0.95151806
520,312.06378,-41.22893,0.95968693
521,311.43323,-41.242172,0.95352733
522,311.40283,-41.306267,0.95278955
523,311.73102,-41.38235,0.95130277
524,312.31552,-41.463234,0.9516836
525,313.385,-41.56706,0.93188286
526,314.69308,-41.675976,0.8926405
527,316.30743,-41.790936,0.8802787
528,317.2541,-42.008587,0.8022566
529,319.6889,-42.09731,0.7607107
530,323.17657,-42.28571,0.760239
531,326.09946,-42.42596,0.83998036
532,328.81012,-42.552208,0.86710227
533,330.75854,-42.542984,0.90439475
534,332.69174,-42.476177,0.88398004
535,334.66055,-42.431892,0.88011914
536,338.48734,-42.422882,0.8491767
537,341.94336,-42.345413,0.8412322
538,343.82742,-42.295826,0.8521635
539,344.72772,-42.231434,0.8746199
540,345.41974,-42.13795,0.8983499
541,345.85056,-42.17185,0.9123268
542,346.3953,-42.213264,0.9090111
543,346.7074,-42.167282,0.92258686
544,346.2776,-42.053215,0.92278737
545,345.90973,-41.994057,0.9315509
546,345.83957,-42.003372,0.92360806
547,345.21378,-42.04466,0.88118994
548,343.76843,-42.082115,0.7908441
549,340.21506,-42.155857,0.68008393
550,337.1919,-42.27996,0.6230379
551,332.57605,-42.51046,0.65250885
552,329.2183,-42.654797,0.74179685
553,327.8847,-42.914524,0.8047855
554,327.102,-43.14089,0.8199203
555,326.07895,-43.428528,0.80123985
556,323.76434,-43.584663,0.80463374
557,321.37463,-43.742947,0.7972115
558,319.4234,-43.888115,0.8527787
559,317.26373,-43.932785,0.86726594
560,315.66687,-43.92251,0.9072903
561,314.21155,-43.882435,0.90952045
562,313.3177,-43.83174,0.9480791
563,312.2495,-43.8156,0.9579704
564,311.769,-43.83821,0.9624939
565,311.74658,-43.799763,0.9589987
566,311.99423,-43.78461,0.9575143
567,312.53226,-43.855446,0.94806755
568,313.13135,-43.884327,0.9346986
569,314.3323,-43.977974,0.8897979
570,315.52826,-43.94838,0.8899456
571,317.71222,-43.915596,0.84540856
572,320.1387,-43.880016,0.82818705
573,323.0516,-43.818207,0.8640137
574,325.62497,-43.67339,0.8963015
575,327.1764,-43.56938,0.9341303
576,328.2609,-43.556465,0.93013406
577,329.1113,-43.613346,0.9483961
578,329.90524,-43.684353,0.9673544
579,330.7868,-43.793266,0.97166836
580,331.61505,-43.921066,0.9579888
581,332.49548,-44.015156,0.92128205
582,333.41208,-44.043243,0.8765973
583,335.22644,-44.006947,0.7804978
584,337.29797,-43.997086,0.7169716
585,337.97217,-43.957714,0.7096064
586,339.33218,-43.973976,0.678743
587,340.1059,-44.0323,0.6673441
588,341.56818,-44.157284,0.6865385
589,342.89145,-44.273567,0.72643334
590,344.43137,-44.42241,0.82558334
591,345.10233,-44.561665,0.85102606
592,343.65588,-44.744133,0.8032672
593,341.72064,-44.89555,0.80894285
594,340.4208,-45.023106,0.75142926
595,339.52896,-45.231533,0.71012104
596,337.2163,-45.397896,0.64978284
597,334.17294,-45.553883,0.6167586
598,330.80716,-45.65361,0.6846576
599,328.00824,-45.780266,0.78279763
600,326.72513,-45.841705,0.8547963
601,326.3617,-45.93525,0.89270824
602,326.18423,-45.994476,0.92074925
603,325.79843,-46.00972,0.92933184
604,325.52173,-45.98958,0.9316572
605,325.28754,-45.93809,0.9262838
606,325.75275,-45.82953,0.9370699
607,326.2461,-45.732903,0.94231296
608,326.77975,-45.68884,0.94289833
609,327.39877,-45.651722,0.93933374
610,328.30057,-45.67237,0.9207253
611,329.24557,-45.723003,0.9395365
612,329.8712,-45.78735,0.9524115
613,330.28183,-45.908577,0.9602227
614,331.41934,-46.005737,0.951548
615,332.6785,-46.089188,0.90719664
616,334.19977,-46.163628,0.9274682
617,335.16278,-46.2126,0.9159585
618,336.55392,-46.1888,0.88468194
619,337.1604,-46.19239,0.8966614
620,337.34637,-46.244164,0.88187945
621,337.98285,-46.305794,0.8916855
622,337.9692,-46.384,0.90450513
623,337.99063,-46.416073,0.9192182
624,337.47424,-46.55746,0.9171245
625,337.0826,-46.636833,0.9178163
626,336.52676,-46.732834,0.903742
627,335.42126,-46.80759,0.904288
628,334.3109,-46.95731,0.88445884
629,332.6569,-47.130386,0.8748755
630,331.27643,-47.37011,0.89938486
631,330.61523,-47.54872,0.9029336
632,330.20575,-47.774555,0.9204786
633,330.56146,-47.891815,0.95328325
634,330.69006,-47.970486,0.95687497
635,331.26825,-47.923687,0.951612
636,331.96033,-47.856018,0.93249106
637,332.60986,-47.756252,0.89504766
638,334.05893,-47.638924,0.8691442
639,335.14926,-47.464523,0.81805384
640,337.47495,-47.25359,0.71360016
641,341.3619,-47.02207,0.67888975
642,344.63098,-46.88314,0.7469503
643,345.86145,-46.700512,0.77776456
644,345.7523,-46.567635,0.7002043
645,345.96695,-46.47506,0.6838656
646,347.21335,-46.425426,0.63980997
647,347.31482,-46.456104,0.5768892
648,345.3717,-46.483154,0.6305562
649,343.54538,-46.514088,0.49581164
650,324.26245,-46.45933,0.39246848
651,319.89954,-46.518883,0.5595754
652,317.94135,-46.663906,0.6807306
653,319.8894,-46.774265,0.7807523
654,322.32425,-46.822777,0.7675203
655,323.0865,-46.922943,0.79054475
656,323.99252,-47.036,0.81167126
657,323.98102,-47.241566,0.8185328
658,325.25223,-47.477955,0.80291957
659,325.2546,-47.713528,0.83526564
660,325.25375,-47.904015,0.88174593
661,324.8918,-48.169155,0.9109099
662,324.60645,-48.511555,0.90472746
663,324.07965,-48.852314,0.90831876
664,323.71353,-49.297184,0.89424896
665,323.2839,-49.895336,0.8458702
666,323.4163,-50.491165,0.77101576
667,323.05832,-51.15706,0.7193542
668,322.9799,-51.712402,0.63439417
669,321.49545,-52.330894,0.56691563
670,315.87766,-52.9722,0.39579988
671,290.71964,-53.509888,0.3025276
672,314.34695,-54.037735,0.2917174
673,317.7163,-54.5122,0.36218792
674,315.83997,-54.941807,0.4011007
675,314.81076,-55.263737,0.5280495
676,313.00797,-55.545216,0.59871596
677,312.3402,-55.832985,0.66425604
678,311.42477,-56.122494,0.68860567
679,310.19244,-56.279984,0.6915972
680,309.11896,-56.441837,0.69597965
681,308.96057,-56.45913,0.6565838
682,309.79248,-56.130043,0.7051593
683,309.99066,-55.279255,0.734813
684,310.34256,-54.23885,0.684636
685,312.4953,-53.06677,0.5834658
686,314.0682,-51.80884,0.6282258
687,315.40366,-50.47576,0.7046809
688,315.7047,-49.13252,0.7721436
689,316.005,-47.887974,0.8054074
690,315.88974,-46.801174,0.82893515
691,316.3273,-45.737923,0.79579556
692,316.54724,-44.75323,0.79801214
693,316.338,-43.903862,0.808432
694,316.28625,-43.16686,0.8462541
695,316.60257,-42.48123,0.8228406
696,316.8646,-41.874107,0.79259545
697,312.8613,-41.38991,0.52576506
698,304.7725,-41.03219,0.37766746
699,281.3156,-40.727367,0.28236288
700,278.50226,-40.53941,0.34215
701,265.69363,-40.418465,0.37991014
702,258.938,-40.331955,0.612176
703,256.7591,-40.372986,0.723084
704,256.41336,-40.374214,0.79552853
705,256.21497,-40.499706,0.8488003
706,256.37045,-40.69217,0.89581704
707,256.33395,-40.863266,0.92615044
708,256.17065,-41.060497,0.94932455
709,256.123,-41.30161,0.9611895
710,256.35095,-41.51563,0.9671556
711,256.69827,-41.649246,0.9678842
712,257.12137,-41.747856,0.9657109
713,257.77914,-41.85963,0.95473564
714,258.56912,-42.08283,0.9530612
715,258.94522,-42.194767,0.96050876
716,259.3305,-42.33934,0.9661385
717,259.35947,-42.48405,0.9651035
718,259.45013,-42.50143,0.9650078
719,259.52148,-42.554844,0.96259737
720,259.4474,-42.608017,0.9601475
721,259.2062,-42.65062,0.9585068
722,259.10498,-42.60427,0.9588798
723,258.7917,-42.472385,0.95414984
724,258.33423,-42.424927,0.9433329
725,257.9501,-42.328876,0.93477356
726,257.51108,-42.279465,0.9517765
727,257.34705,-42.242783,0.9547614
728,257.38742,-42.2519,0.9556595
729,257.54562,-42.240147,0.9527712
730,257.98505,-42.3503,0.92994994
731,258.6019,-42.546593,0.94009125
732,259.35617,-42.657257,0.93132997
733,260.36102,-42.744762,0.90076613
734,261.8183,-42.8799,0.874118
735,263.93588,-43.087463,0.82795167
736,266.1414,-43.214886,0.89673275
737,268.36887,-43.371418,0.89033204
738,270.64728,-43.446922,0.9252379
739,272.0765,-43.52834,0.9519696
740,273.206,-43.635334,0.9306623
741,274.37524,-43.67603,0.95680183
742,275.18536,-43.72789,0.95632625
743,275.9759,-43.730835,0.93788874
744,276.6758,-43.765396,0.9549458
745,277.06772,-43.846516,0.9616405
746,277.22473,-43.913162,0.9627213
747,277.25,-44.00066,0.9624925
748,277.00443,-44.02984,0.9614141
749,276.71182,-44.060013,0.9582162
750,276.3509,-44.074787,0.9487252
751,275.94995,-44.099396,0.9486562
752,275.57852,-44.0647,0.9563122
753,275.00595,-44.066906,0.96278214
754,274.4294,-44.090706,0.95852256
755,273.62238,-43.92253,0.9431349
756,272.74933,-43.77239,0.96148103
757,271.99625,-43.6633,0.9668353
758,271.37534,-43.614388,0.96085894
759,271.00116,-43.59368,0.9527382
760,270.3891,-43.601505,0.9471637
761,270.1936,-43.602303,0.9460021
762,269.91492,-43.642723,0.9499785
763,270.10004,-43.722828,0.94234943
764,270.40234,-43.766876,0.93278635
765,270.65634,-43.72697,0.94343686
766,271.08234,-43.65966,0.9539077
767,271.49374,-43.62625,0.9630763
768,271.68762,-43.565716,0.965201
769,271.951,-43.46175,0.9661959
770,272.3022,-43.329777,0.96806467
771,272.37738,-43.264355,0.96916103
772,272.44943,-43.22253,0.9693372
773,272.43958,-43.22673,0.96810883
774,272.34506,-43.2254,0.9704945
775,272.28995,-43.299793,0.9702221
776,272.0029,-43.290573,0.968521
777,271.54086,-43.21222,0.96441185
778,270.86148,-43.241707,0.94731915
779,270.08264,-43.295654,0.9457476
780,269.11203,-43.33753,0.9540888
781,268.01215,-43.421947,0.9391739
782,267.19427,-43.47095,0.91777277
783,266.18784,-43.430576,0.9432938
784,264.77203,-43.404892,0.92442334
785,263.17087,-43.3983,0.8983781
786,260.89282,-43.353783,0.8647869
787,258.9983,-43.328434,0.88671327
788,257.0259,-43.277004,0.88175935
